POP,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96
11,-54.123410592911895,-68.43055103445182,5.697829752474072,-51.869658525487225,-0.10815642812992543,-7.6803281676279616,3.1476764887007023,-15.880495820679503,7.495161901803147,-15.681876187071277,14.180382556152564,20.218497117359522,-14.45713770703202,30.43000131330609,13.036053678809813,10.783727272105006,19.89293271011289,-19.10616948557402,-4.654426674315816,11.864647856011203,-14.446657623672564,-9.018638026026363,-5.579923064181464,3.890605736651427,2.6056390373685256,4.830912494641883,20.49139183766223,16.092838874140142,-10.041804583727934,-5.981740952555059,22.019661337830435,8.848231349432181,30.62312746744291,-26.162988805743435,17.007582065662707,14.066807452889789,-22.97384557855041,-15.659920405220442,-5.793605961668713,-6.061616494477488,-11.072916393044014,-2.3306149889748453,-20.779549978221727,-3.0975043358532934,-2.537537365941952,-6.3541633350116795,1.6153125874768512,7.732505120764404,-5.628846380812621,11.77216419641724,-2.9767739329657097,1.2890046908283244,1.1610811750277636,1.9934412788510347,-6.630221843478311,1.8598569163565069,1.7170445695064314,-6.606727830091498,1.6280278811237825,-2.9664608608368903,-3.3078916581927333,-34.451327744744404,17.84533268796999,-6.550256352403989,6.1016178817211895,-5.0092389221783495,4.7431748254777615,-1.5237028086903768,-1.0127671271874161,-2.9948869669102893,-6.309224211733738,-1.9027982623029458,-4.647923754847672,0.8222790578099513,-3.3445340666181798,-3.5375536073008917,0.23891939504293605,0.6127472075576504,-2.1488068563166993,-1.3591115122464987,0.22196107540206025,-3.348579487980286,-3.4994401550936867,3.5067509255029825,1.2055944785296828,-2.8600391823096722,-2.721504799150777,1.6000686052543522,2.7252674054900146,-0.3593638132047751,-0.08720265525486763,-2.8657005881892488,-1.4784615016076619,1.0015262120226156,0.04508851738224702,-2.6298321159634597e-13
12,-64.0788163804557,-83.14415333691392,6.511067923536602,-58.4235532531639,0.7780729725784307,-0.04460017659221162,16.29170342277693,-41.39630703087712,-5.76247857626273,-18.999900860561812,16.122036369336936,35.15235656371708,11.805976767843834,77.58419331185449,27.721549766738754,22.547155504261916,35.004834530775085,-48.425043464422785,2.3214824190661014,28.92820306495009,-50.67982058179765,-18.660138653000214,-12.894727179769328,19.332631649172022,-4.080519931683032,11.204237302315889,1.0537136827689562,-18.237042246762435,17.50155806046067,1.8603923408240324,-29.12743771190652,-11.366213305935986,-21.59405509890736,17.264740184564776,-13.038902182826387,-10.867000531086976,16.993564517114173,19.107232882814607,5.982162934707763,3.9862382106626217,6.417746960968232,-0.3956387624907606,12.172005350350748,5.846887476606348,-4.423853038079897,10.013889564807732,-1.6986884581738304,-4.298106422353072,-3.0131854858610088,-5.146317157440338,3.824931285491737,-2.5013895681406386,0.14878878099322257,-2.2845860667641436,1.805183170679641,1.7874461672042972,-1.378588012434195,1.2687537445115675,0.2803984508079882,-0.278944849890704,-3.2216571328573123,-0.6752695839283313,0.39751061394479653,-0.8129546322846315,1.5073821087835766,0.18210725937864305,-1.6361373372453643,-1.5031612044905942,1.0127999056607402,1.2429186759373456,0.6629155680351425,-0.3122571205525565,1.8680953702331282,0.8148499785610992,0.9613382402759678,1.7696092845205265,1.3092944584549444,0.49928971628863145,0.12094417170901799,-0.0940626008926015,-0.104303133744123,1.735863072114975,0.22721983061336973,-1.855588871036237,-1.0953872123605848,1.5804004588350196,1.1596421454483659,-0.13113260188230144,-0.9659321200441556,-0.13841784811890637,-0.7756265209487411,0.7346842299828616,1.3266719666749667,-1.924629019820694,-0.17476354639662423,-2.882826356104262e-13
13,-44.07326758413747,-50.57096671510287,5.67932740640763,-43.909153928338256,-5.232183169223701,0.1704635881267659,11.48393405435487,14.665541814090188,-1.896945243245138,-7.718154727759749,-8.206330444580173,-4.406430551607982,13.659713696521305,-15.51855099926967,-3.956573752150147,-0.16486589093215617,6.777699697829073,14.80102287019297,-0.7008714286142363,-0.5412656161168357,7.329559986431458,7.219084241455247,-3.7426605785996134,-8.344970817882217,5.395715826827104,6.452079213692697,4.12266856106049,0.20174083047046873,3.1402922578995978,-7.163716567393924,3.7556153406204733,7.729981802245682,3.2324344503580087,0.19639736053446055,-1.8133507311582855,2.5083799774411517,1.5530933451816586,0.3937378179503258,-9.527587485364235,-11.546031717488438,5.07764025945541,1.2184770805601857,7.930543789468375,-0.3200304960021847,11.436281913595014,-0.49962734621820387,2.0598612181847975,-4.753557141091165,13.347580698103593,-8.08179616320568,10.009455270008353,-5.7251305623584,-5.153508784645814,0.3981904910536109,2.220038223929583,3.0648603670729058,9.950883744569818,6.193780885727127,-0.957447075689505,-21.183330272577894,8.309070077415534,6.146798438930594,-5.625898567156977,-11.326694461137361,33.638588767891854,20.74655275128454,18.479353347921737,4.029940437307826,15.05086637966693,18.230775493788496,-2.027270083150822,7.367865961116975,-9.720033947301278,-1.824042186906368,5.288941509270163,-6.769997700842735,6.074780074710927,-6.11200231074308,0.554233564178462,-6.108592463676957,4.545910501276376,-0.8279164724575572,4.586419426766771,-5.078118772514099,4.649976911054924,-0.9145262446586833,-4.5917039465655884,0.18186628471403912,3.2340550011652853,-2.007853588534502,2.703507837216196,-0.05316331765497603,4.389027017121396,-0.19456065345744633,-0.8823424586845261,-2.9372684839934493e-13
14,-49.04420552623559,-68.58340888621466,2.6751938408659792,-56.85419626311381,-9.325266099920453,3.3442739491108675,13.322906970444754,28.214762184416827,-3.6726885907240527,-25.34298529129549,-20.319806045904734,-6.687877511734968,41.08854899694021,-26.156791042722606,-8.668924143919428,-2.6143133874134166,3.5195867611042098,28.94751987782573,3.481306661103784,2.6128218851840255,5.122941008258571,14.873441430152937,-6.939042174199171,12.893297983590687,-2.0647906830989182,20.329334795321312,3.1616369993197697,-0.9651683107697389,2.367248180872355,-13.83072366274473,6.183407749481797,11.38782813744897,4.978361602376592,5.230920111172427,-8.859603803297905,10.980399849634528,1.5106420731416699,-4.222330145622415,-14.658386620303114,-19.65803053338949,6.031220586079603,6.940552047410193,17.7302627575545,-12.539745554365577,15.624580620217545,-2.4076795947543492,-12.22878007786692,-26.967211406092808,20.977537279522025,-4.9876683705687945,32.456516067817034,-7.15910372510981,2.1104524174715706,-0.806098098264103,0.11820941894032327,-11.99143593099897,-1.2768805111920483,1.6992212287202473,1.937114517669782,8.817066634934088,-3.9785439242923393,-8.48757000658469,2.1659775540278066,-0.16389114471333793,-12.892458170284725,-14.169866335324153,-10.188747867539476,1.471332677014602,-7.530084439243049,-6.290208352921556,1.0762129111110914,-6.461664515769071,4.11650315992733,2.1164619680276835,-0.2799073421792743,3.2505359746371685,-6.700585954631755,3.8928744119565657,1.1418846867961794,2.938038680203401,-1.4743688453114572,-0.2042432349664075,-1.666489437865002,0.929014522567638,-0.6470516279381121,0.8980525480229317,1.4403250998566646,0.963945391327658,-2.5296574425937983,0.9337321710316709,0.8000473527626161,1.0977435123860115,-0.4259173743632143,-0.8625614000999918,0.17568642358953068,-3.0408553279570594e-13
15,-50.37621810234779,-74.48334079586301,-4.224794779830369,-75.86898236913099,-21.986158543139876,12.256664734730652,29.336820080370522,54.36807900716405,-5.507135799228056,-44.08603794072756,-38.047109501898724,-13.301795507098237,76.95420133061083,-30.966818848609346,-21.467111762187102,-8.055879176929073,-2.6175038225603373,49.0971695882556,6.927216668668179,-8.999518452541926,6.0124264683056685,14.555116706320865,-15.275153840655033,17.710349032602057,-4.572383396160889,22.388042759073397,6.8558690161989295,-3.976920608630382,5.566953139997506,12.956094088048841,-9.547841182658122,-4.994106950718473,-6.657818640292023,0.8776102920033649,-5.998178940391469,-12.936401382058863,-2.964150753654707,3.4459447449321994,8.933658617107406,15.91072787398503,-4.778749996646639,-7.55809270444466,-13.176296619441953,3.6061589937562983,-19.035432531927874,4.110457151274222,9.035658606636225,18.685654233874388,-19.064984408365923,3.175737314941006,-24.29547580940469,2.9820726220701825,2.7811567842377616,1.7584533957494635,-0.8836242501400193,6.132703380740704,-4.3195055609978885,-1.5596791686895972,-1.3379587658349392,1.9200782060326012,-1.109865841933547,0.05262705416747354,1.942009986885602,3.9883175773882504,-2.572367825972775,3.6185242398050335,0.23405110567635776,-0.6669943378882472,-1.3399040028129077,-2.657238684654774,-1.007049620163365,3.1552334484185196,0.7277678262004933,0.38795740145440927,0.8241947075130321,-0.9757110769984008,0.6529581809248693,-0.37689001502862457,-0.70336386000036,0.4653454193275611,-0.3264011113446067,1.8889061473538533,0.22927215061491524,1.2629356764266972,-0.6356929924847442,-0.027200619696798642,0.9797869579569166,0.060153264033211466,0.7844236950038105,-1.4164694227247332,-2.3443063592891584,-0.20955536342310432,-0.3385771383990423,1.3171981303022298,0.426938953556703,-2.903564975259565e-13
16,-45.019697423729525,-40.05258925217729,7.376815551876966,56.74288043666749,-0.48141926316600586,-7.569638889690345,6.2649289103261685,11.78890659209214,1.7162781824915814,-0.3146059379061402,-1.9759050241624139,19.37794505321175,-6.833297181462251,-10.706488485680257,0.8246510512689581,-21.74704400387493,0.6992292997751014,-3.421821903003732,41.50155451845533,4.3573168326548695,8.904939139806629,-17.87591364389359,3.188095220698355,-5.0980493402902285,6.322571156671668,6.428200190817176,2.4233848742088977,0.9194897935823823,-4.155896837037285,-4.693457070660666,-4.419939570988185,7.7069935435253045,6.749450363337751,-4.331889624852008,5.421588012805687,-5.169209938248799,-3.509328621219752,-4.926565862441858,-0.042024947367755916,-1.0606059297791786,9.062500109795655,-4.942197888648833,10.104745319426902,-1.329873020747578,-2.1172480711205557,11.05341247901645,-5.9136803556789745,5.3819706247066925,-12.752698084132387,-3.8657817639922047,0.38925884677817973,-2.088828533208799,2.9477570253699246,-3.026721685572585,8.503300456112557,-1.8373546300539856,7.715871872095984,3.0473735726438096,11.293637861752407,-6.801105643140922,-11.292177048967968,3.4494892384486984,-5.8864360864346414,3.146364505823323,-1.9755244144936235,-3.922868155916085,3.01582268976162,-20.36586411003628,4.946083481638229,-3.562653431677523,-7.196455178441004,-1.811690299183006,-2.200552867756226,-7.937827950761654,21.80238875253866,-10.359205048969818,-2.371405254638879,17.33139067317113,1.6411056233915025,-3.3000451057053435,-26.436284177284758,2.4802866172820175,-7.842467721613877,-5.060089670457057,3.3285203016800806,-1.39228909230317,-11.605963502643952,4.981348753890479,-4.201278999084629,0.5174935480573288,1.3790733289230526,-6.698716914792698,-4.807184210599886,-9.765120391833355,-0.27103051693350516,-2.933526902296202e-13
17,-53.566971154401486,-41.77029086399332,2.9555226404775574,74.27194074300745,2.0819734873762537,-5.107809999730227,0.7353971888580844,12.907453113180365,-3.54536865081973,-7.857318418882946,-2.2118704859627023,22.20161014148279,-10.261976062378954,-12.627372847177215,-1.9052702362976994,-32.89586134271415,3.12374769746292,-6.735112063036698,62.02429537252803,5.50476210412117,14.646019423489232,-22.26943888935805,4.84857569639436,2.907058485890878,-4.7811505581743905,6.580348601243147,-2.1117035378976934,5.530109889308011,-7.349112143110803,-8.792291630492546,-9.829164318377481,1.8295963840161589,12.60161123714924,1.3327778168259696,3.2992323111695505,2.1397984074518326,-4.985380653259452,4.045857325038245,-0.8798482396793534,-0.7921309038726108,8.03644697460256,-6.364692443916785,-5.112574228937359,5.6721480078937745,-12.403599750117568,12.641238718289483,-23.182777371131877,1.295024759761033,-30.91919987832915,-0.07005625490645483,17.117905305192235,-17.930552764334564,7.569899502114608,-7.197359773585975,3.103592925842851,-13.490841183007795,4.016618071823144,-0.6304084396000259,0.7150766890811544,5.573201674911533,12.08436855076013,-1.875046825268708,5.71525248982409,-2.5904785605824494,-5.761753228267671,7.97263284744782,3.4745772174216034,12.3468951979811,-1.2138298244904493,5.308398346292289,10.214520572050953,5.059219427659713,0.07436596487070317,3.4137854213050063,-10.367181662946187,5.111907683644252,6.124262128651795,-4.389278169153526,-0.6002077979509371,1.514074478669227,13.161326665773052,1.2393058865489504,7.33468410179129,-1.9435226818033027,-4.008905430650768,1.1361299575552184,4.6661470561871035,-1.3948011807047063,5.556169328912719,0.9366778042652802,0.38152386133322186,5.628106104652029,2.669303791132375,4.245653162485967,0.12641804131347711,-2.9127535886713796e-13
18,-65.92716719373176,-41.707463197250824,8.256425960056937,82.52543318358278,2.8770369523754065,-5.816245226017613,12.827828770407546,19.655143505706555,-7.410265739028182,-7.774461520910431,-1.5013851241143354,23.780739431348202,-1.6902809242080798,1.9435886385658674,-4.864644993038544,-30.926825280051055,6.431355848780267,-10.7745380209033,85.7043872479318,12.403139474952816,16.426390314217556,-33.243768969416365,0.034427610380266496,8.46925574430884,-5.19336715611233,3.9912944909303105,3.4061462189664593,-0.5524586442094903,2.615376786016614,9.334903214619196,14.994970001195325,-7.291470350283946,-25.181736134837255,-0.7620553970227854,-12.263588865531181,-2.885645074169886,-2.3811465093189677,5.496920504188312,-5.447656753097523,-4.218518175508926,-11.864347448468948,10.757519655705018,-0.024970895314400866,-6.087761470790798,5.879018641972651,-18.116042831251022,20.81139689265097,-5.752571379501681,29.311271920955154,2.2359206241333527,-12.932621128440761,16.813226981970715,-6.366033432762967,6.023202316176121,-8.520955030835605,11.003752348399823,-10.6953735502815,-5.785227476182666,-10.107146489656058,1.357669409747786,0.024953806245260484,-0.7883577156651657,3.2159003963143538,0.7097157508201438,3.0021778791589497,-1.0569891598946846,-1.9608825439855717,3.382876766181237,-2.882009203402781,0.9675093797457046,-4.741992192924067,0.5625874396284148,-1.1162885684429087,0.07417283103922119,-2.528845382441616,0.39111641450300505,-1.8707608633426767,-4.712725843385732,-0.21344215726159935,1.0339764626645804,0.9056248213775814,-2.1083398782340557,-0.675420635281334,3.0036357634155193,1.1633123665111407,0.37825055060623575,2.2907076820600936,-1.44450644089268,-0.9852269272349529,-1.2686498310789036,-1.6494544794564199,0.31967269389799746,0.019614604848757048,2.4975902950490734,-0.5052344698578028,-2.666655823024486e-13
19,-44.149863389657654,-37.86924255280195,10.409972599836136,48.152255745774795,15.44313709475802,8.08947040224593,-6.9237848297264115,9.436541063855607,33.03642152801445,27.429703295567858,-9.677679547874433,-3.1550981971286873,19.075932516543947,-0.6660189517605781,11.736452419982786,-0.8551139899920196,-0.9891394330281679,-4.14409420420538,-5.9863405846263005,-10.310638196194185,-1.0191264749124826,0.4897444348209938,-1.7130269907843583,-6.079931279157829,10.198973809907542,0.9667662440379987,6.245770284689118,-1.1727997212723211,3.587766259268758,-10.220776823290626,-2.598612355684246,6.3332323172031195,10.338569308790023,3.9243818669733637,9.251428439827508,-2.5672172870359566,-3.9334367928051424,-3.4876917822364373,2.695733627472715,1.722706058072306,4.116325831304081,-5.054053360159869,12.135371039315103,-5.710643269938293,6.2633416887128,5.634646476280369,1.3994574399421986,-1.5119672313194774,-6.0306881025791395,3.5869134089007377,-8.837840210877255,2.2103694208028006,2.447650194238502,5.8232851762180955,6.031140774107217,3.7852480770370662,3.2554342266325857,-2.0778135382253207,6.678809594083374,-13.088327798123505,-13.384374203539421,-0.9460672765654743,-14.8792906309108,-3.2012345148951007,12.860247814411592,-12.404318886746545,0.22956457031227329,-13.64661158815282,16.09704147099878,-13.261898018046269,-1.5435486736260593,-3.383886184514789,18.049826086502833,22.35712847749021,-6.056129498539269,11.32864984664627,-5.882315125737958,-18.406569832008472,-10.363439582755488,4.010557018237519,5.562729594697323,6.47169992396298,7.48840567361565,11.2203204874437,-3.461348674977365,-0.6826519360210533,9.489367898528263,-1.1888946341902045,-4.190876184274157,-0.5197119745956387,2.386254069110646,0.7185965705775514,-2.634895420134598,1.4464866396696225,-1.2302014211049122,-2.94141501520212e-13
20,-46.14600215834558,-43.59987729796995,16.33228774465137,46.83717814537867,29.48051788112865,22.270868380795765,-16.641502876944216,12.436638137513151,50.203415368368255,49.516534614976194,-20.431222580338503,-17.979358554092006,34.396361882284815,10.667980940751127,24.453125783746493,1.3528148120219283,-2.6180894437498683,-12.89019035911832,-22.241234165060945,-12.672865125412885,-6.125777505615524,16.291303716097516,-12.738622733646777,1.4389799911741579,4.6710770416437555,-10.133932828126339,7.143682716977347,2.0306702525139957,7.2651098270027665,-1.0516679670548346,-1.6400125690890714,5.507616718583258,11.277912089277407,5.79281067853741,10.570153746676294,-1.387698734226686,-5.300541517101942,-5.345653202562036,10.294241504599702,7.481320628471702,-8.618803151670539,-6.641452478748846,36.68688089862213,-2.9788146200607906,9.988260779220624,-1.2220101296712735,-3.5459768349079033,-28.553864076379277,-12.015981791988533,12.727874412662365,-23.598786318760638,6.091083348741497,-2.6079752627895565,8.581770575219494,0.9178085440910437,-6.0933566300362125,-13.87943037127111,-4.171396623829352,-5.469843538396338,6.399695984714957,10.388471744534767,-1.066653008392533,12.05212721212628,1.0104819889583612,-4.125842606483725,7.053574102232829,0.40491827144723036,8.426561328540444,-2.932436125456964,5.475577882201377,1.0564877026933588,2.1145632313277702,-10.411465148799742,-5.863527736111767,0.18325580516062373,-5.605684680123645,2.7746524742176994,4.828796330119298,4.552871559064696,1.045239370847643,-2.3610330970718074,-1.509312266217931,-1.170525142776393,-4.372425994048123,-1.5052911429044586,-1.2180851053861559,-5.710422280657757,-0.936070065259137,4.342776563005082,2.0214162933331163,-0.27213085486129257,1.4050829376158178,2.7505849691731106,-0.30958713610402533,1.5403051620310912,-2.8479876876957855e-13
21,-58.83545093683107,-41.15572397170743,22.220567944252377,55.00431994565579,32.622391638583174,28.39425537543082,-29.399644606614864,9.173008958729449,79.45774936190983,62.08531605146079,-20.1232629906535,-28.718701327166567,48.88887319191463,20.777366769976744,31.052837247312414,-11.166465004536175,-6.489905897377995,-23.201952784432994,-23.389824220611096,-20.01503009743686,-2.470442741375767,15.86279496930212,-1.6131452787675167,9.765391865116788,-7.728367269523487,0.5382819650783672,-8.89641192116088,-2.0081533710028165,2.8092907348024934,21.049480088133617,9.527233142623091,-11.560424140036979,-3.0467309375139857,-11.917336843993427,-20.4361264279106,7.778259960032213,4.700430973921001,6.261381008613771,-8.557816545320314,-5.5238456526926205,2.1476631641561847,4.064432506362078,-31.79281934047828,2.955078450257653,-8.127180568003245,2.9369963137173554,2.5854579023713353,21.479860710056027,13.047183771212893,-12.457241631204921,20.1802327770593,-9.686897164559776,0.5494508037499692,-6.038320743981967,-6.059295111751111,2.019284710594964,6.163587455463883,0.9862383046469717,1.631119727679932,1.2618409097982886,0.4871240982269119,0.402783215587325,-2.19326870616469,-0.26547207727306993,-2.9837467314062365,1.0960440515991339,-1.7272134965823787,0.8354699886521285,-5.217623070839984,1.955848434641313,-1.294895080063799,1.9883931506871342,-0.804082481420531,-2.4932879708245683,2.3011478000559817,-0.9570079882383566,1.1160637185074491,2.473514163766048,0.37317550654590576,-0.34787077107325576,-1.7248927481148755,-0.9841194742150088,-0.7909862974582367,0.07640498159476482,1.1652867631963444,-0.5793703302244153,-0.7390122067943417,0.6026333673209975,-1.3507383895468665,-1.3366937663359386,0.4140940898192854,-1.7717127221494284,-1.037581792639073,-1.2641751257028584,-0.05478999659186172,-2.8694397118805837e-13
22,-45.931894189013605,-33.33144637274373,6.056293159467297,57.393575756792984,16.755618099312805,-2.9855289412387993,7.437066333200906,-0.03388680848596601,-10.917584222240897,-12.415891857123109,3.633388058921164,-5.513562136083499,3.914034714087664,-8.31969707506426,0.25263972700620746,13.48995129645789,6.9045843049164715,8.717879737294345,-8.16568775171231,0.4541242795337691,-8.123197816108211,7.8416783291440835,-0.8755408619580586,-8.553685843831234,11.352351375895989,0.18764169239224202,9.236389328397326,-2.065266320112386,6.111161027569542,-17.13641015080949,-21.72136596601326,6.705088366875038,10.858229976244315,17.932935250957936,12.58079709307431,-2.6103300634081763,5.827023282276039,-7.697379964137323,3.3202313740431375,4.936068650553391,-1.6967580483173852,0.8823277305692613,-9.209745095982704,3.0126629782452796,2.9703193916972994,0.3761776908403611,1.1990402970717522,4.775929066218912,6.024945764627063,2.4913759648399805,-0.8923744852214778,3.3379196038991514,1.9389709076900705,-1.94709834732108,-1.2745639044736896,5.673031254842544,7.2706201151694225,4.896325455527423,0.5837181479683011,-5.502755685809387,-8.872492168620349,2.9181052747703964,-11.706277253506595,5.3123929232060565,-2.6894944565248724,1.8698684001728876,4.239291744547914,-7.798970779201682,-7.662654481396894,-10.781687819936694,-1.5767982204566535,-22.064215993674356,-9.833919326577197,-17.25943766273059,-11.3112897433507,1.593150073280405,-1.652966717777146,3.167115415822583,14.521380483330333,-10.584062984727797,23.737474620182073,-18.402065456186882,-8.941033881440607,-6.378921598819621,10.548723660422231,0.29990847156054884,6.077668428634019,-0.6770721600063829,-1.3740271903483503,1.535726844714731,-2.1518934295870484,-3.791520349062371,2.9671293327628825,1.6402516957454414,-0.6824674468158691,-3.1475622347225396e-13
23,-56.09209289284389,-28.059296962373743,11.876696634978908,77.19217490036611,30.357536922401604,1.6911855614559894,6.795040314186041,-4.113266345475022,-32.12600773351629,-31.133580738382634,9.620857561416,-15.670921178914346,-2.982303169108924,-13.329941981469261,-4.341389602743022,23.247091292460212,12.269431831986594,15.179501579329338,-25.078909892601104,2.171964847142577,-8.887220500907743,15.733147041725703,4.365141455972656,-16.850369702863784,8.170149497969883,-5.478266110886657,14.579125002658943,-12.678216564650285,6.472750207007276,-22.332801526564655,-32.33036039189469,0.5842305222144495,9.21042131091438,33.44488514252237,20.163087018088042,1.013921141800288,21.379327969136856,-10.011882861937245,-0.6795632499147787,7.221867008282208,-7.9972099625857265,7.810802494776681,-28.01887886135834,3.5317043872124456,4.734592420847595,-14.078105707031956,7.49625401313773,1.5346857067248307,5.456588084543993,11.50202830735135,10.671805384412758,5.960783798014851,-1.949296486034791,-3.017312263538817,-9.934497941849024,0.05172159705991798,-0.5126037409688164,0.7626506600054037,-0.9859338258357577,6.55294652087291,7.674179000183975,-2.20535925455755,6.183202132535894,-4.258933533898809,-0.17836808777705798,0.17955002289410177,-2.8627393757606536,5.422312545351565,0.43148291764750446,6.5369815158079385,2.747096693758726,11.923153856862365,5.855871505107143,6.904067094084068,9.43245190559118,-0.8207357865630132,1.4229073424892542,-0.7544456273572836,-5.766055618614281,7.26957609349131,-12.77108206338346,9.81047137746899,0.34686272740020774,3.7257548997606187,-4.538498758183826,-0.8673056415642766,-7.635748531015204,0.9392338032703988,-0.10282604720707551,-0.46487731260013226,-2.343324524285395,0.8734507177489784,-1.8472903041357012,-0.37348086433629524,0.37679340119211857,-2.862126768227169e-13
24,-74.16497577388108,-19.381011613054365,7.474118004575624,111.10637887664303,45.10055644563954,-5.949753405675132,16.537726008105693,-20.67537587283809,-46.083852252607045,-79.28324764495787,43.28260781873997,-42.55616247815216,-8.435032317329789,0.17888294262998425,-7.45179902387368,48.554076159147094,3.908613381858468,25.593568323234926,-41.2567379947842,9.099924800371937,-12.391396043460295,18.537158375383314,-9.096060821297424,11.708938551441461,-6.501727322459362,-3.2665614578453264,-12.483505028982474,2.1184917641761327,-5.20939662931731,22.220790627404448,22.113987680982458,-1.8857177399082765,-8.089568887204749,-33.103957535678106,-19.691774778811414,-4.232920261670128,-15.541119710866877,7.588476338426624,-2.7348059340751285,-4.291974553680244,4.133676182805106,-5.475919554546549,14.720356521822822,-0.7951435610519326,-3.6108370481797945,5.647451622765707,-4.148400138543632,-0.34657319718181057,-1.3498993016276482,-9.354003468345761,-5.889661833290978,-5.119033421801815,-0.6867645793624556,-1.8497404076493447,6.329546198908924,-1.9180130828395061,-1.350317372049498,0.015574971433458575,0.1559140096712643,-0.5546313629091146,-1.819946549991757,0.7047239983798875,1.0852073711146486,0.6634920197441787,-0.35464927027048776,-0.032205720906325994,0.184278837708372,0.9466508238653474,0.8014589569836904,1.3301403682782467,-1.1660928972767581,0.1984561349148094,-0.28031218838743827,1.2868348272683157,-1.7902204235712464,-1.045305827017387,0.2362930021714304,-0.5510902088215737,-0.6742974689889849,-0.6505711878418968,-0.9402252947045032,0.9889885190889085,2.297389171235504,0.9232215966920311,-1.4353937610993186,1.5526375430990713,1.8174655384758502,-0.7488919040526798,0.7383934497938035,-0.3020657512617058,1.4134825989057922,-0.008783434559576895,0.8962038300399768,0.43179087709352415,0.5304614441957919,-3.0814760465514013e-13
25,-19.553280151725534,42.710072526594985,-41.1208993332041,3.047897053484175,-4.9582154901735,-0.13559884681320597,11.320137200010514,1.7941530884560384,0.4839785698554861,10.96993245099253,7.672487551452219,6.2617077787789075,8.051569970224545,-14.381374421029783,-4.509949573837456,-1.7794041742485556,-4.3133954147175695,-8.770237725498466,-6.826349775121483,5.908568447008434,-18.901254094331474,3.83207090334856,8.014552010960745,-17.97607748046757,-2.1509351347093504,27.75196993159035,-5.625088891650218,7.593495397965499,-9.298613245117803,-9.149066402297793,-20.3850689896278,-15.99904582600302,-1.5595774525819244,-12.19324814918783,6.452354372784121,5.410241374170647,-9.671340977919622,-2.2612657835976595,-6.142764859896333,0.5285085611812399,-3.3820731412451095,1.1979449877029715,2.420061718371553,-2.0297695582148805,6.322155761094956,-0.12576303731241392,4.752020682983563,1.543358856324629,-1.0424872168560846,-10.098826772210687,-5.172104980659752,3.4238641274150017,0.3751323565760262,1.7265967310961097,2.5656923373600677,1.2969501692522756,1.8881460341477039,4.063656184757242,-6.409200109603471,-0.08565392859832316,-4.660297574673957,-0.6550376410342813,-0.8153302717510897,-1.4295074125847924,-2.334378197888543,-5.9637598312036815,5.29109245308724,8.613534641365465,-6.72379153974754,2.585893978267477,-0.6053701020454223,5.1447332344411425,-4.122648373188951,-4.821175391070978,-16.363825380621588,-3.457467144682547,3.951846635116016,-2.601115747295253,-4.312602687786548,9.49144295378986,-1.4373885359063059,3.444038463377077,10.75270968991128,-5.8750730165262475,12.554697127070629,-7.523063149362494,4.068038001176247,1.9831096703153381,-11.633336122608933,-5.277821672860834,-4.942456972880005,13.23867778716403,-10.113156386212639,-33.177278376906266,-1.5624103107811038,-2.4122674344151385e-13
